language,x1,x2,x3,x4,x5,x6
boro1279,e,d,z,a,k,-
buru1306,a,-,-,i,w,i
buru1306,a,t,s,i,-,-
kube1244,-,-,-,i,k,-
tobo1251,-,-,-,i,p,-
dedu1240,-,N,-,i,k,-
kate1253,-,N,-,i,T,-
mape1249,-,N,-,i,k,-
onoo1246,-,N,e,i,-,-
mese1244,-,a,-,a,-,-
naba1256,-,-,-,a,n,-
komb1273,-,-,-,a,-,-
sele1250,-,l,-,o,k,-
timb1251,-,l,u,o,k,-
