language,x1,x2,x3,x4,x5,x6
boro1279,s,-,a,-,a,-
buru1306,s,-,a,h,a,-
buru1306,s,-,a,h,a,-
dedu1240,k,-,i,-,a,k
kube1244,s,-,i,-,a,k
kate1253,k,-,i,-,o,-
mape1249,k,u,e,-,e,-
onoo1246,-,-,a,r,o,p
mese1244,s,-,i,s,u,-
naba1256,s,-,-,-,u,-
komb1273,-,-,i,s,i,-
sele1250,-,-,i,s,i,-
timb1251,-,-,i,d,e,-
