language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,-,-,-,-,-,-,-,u,-,-,-,u,-
buru1306,-,-,-,h,-,-,-,u,-,-,-,-,-
buru1306,-,-,-,-,-,-,-,u,-,n,-,o,N
kube1244,-,-,-,f,-,-,-,i,-,-,-,-,-
tobo1251,-,-,-,h,-,-,-,i,-,-,-,-,-
dedu1240,-,-,-,f,i,f,-,i,-,-,-,-,-
kate1253,-,-,-,f,-,-,-,i,-,T,n,e,-
mape1249,-,-,-,p,-,-,-,u,-,t,-,e,-
onoo1246,-,-,-,p,-,-,-,u,a,n,-,i,-
mese1244,-,o,-,r,a,t,-,i,-,-,-,-,-
naba1256,k,u,m,b,-,-,-,u,-,-,-,-,-
komb1273,-,-,-,w,a,-,-,a,-,-,-,-,-
sele1250,-,-,-,h,o,n,g,u,-,-,-,-,-
timb1251,-,-,-,w,a,-,-,i,-,-,-,-,-
