language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boro1279,t,i,i,t,-,-,a,-,-,-,-,-
buru1306,d,-,-,z,-,-,a,-,l,-,-,o
buru1306,d,-,-,z,-,-,a,-,l,-,-,o
kube1244,-,-,-,g,-,-,e,-,t,-,-,e
tobo1251,-,-,-,-,-,-,o,n,d,-,-,e
dedu1240,-,-,-,g,-,-,o,-,d,-,-,e
kate1253,-,-,-,g,-,-,o,-,t,-,-,o
mape1249,-,-,-,g,-,-,o,-,r,-,-,u
onoo1246,-,-,-,N,-,-,o,-,d,-,-,i
mese1244,-,-,-,k,-,-,i,n,d,i,r,i
naba1256,-,-,-,k,-,-,i,n,d,-,-,i
komb1273,-,-,-,-,-,-,o,-,d,o,N,-
sele1250,-,-,-,g,i,h,i,-,t,-,-,-
timb1251,-,-,-,k,-,-,o,-,d,o,r,o
