language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
boro1279,-,s,-,-,-,-,e,N,-,g,-,-,e,l,e,u,-
buru1306,-,s,-,-,-,-,e,N,-,g,-,-,e,l,e,u,-
buru1306,-,s,-,-,-,-,e,N,-,g,-,-,e,l,e,u,-
kube1244,-,s,-,-,-,-,i,-,-,k,-,-,i,r,-,u,-
tobo1251,-,s,-,-,-,-,e,-,-,k,-,-,e,l,-,o,-
dedu1240,-,-,-,-,-,-,-,-,-,b,o,p,i,N,-,-,-
kate1253,-,b,-,-,-,-,-,-,-,-,o,p,i,N,-,-,-
mape1249,-,b,-,-,-,-,-,-,-,-,o,p,i,N,-,-,-
onoo1246,-,s,-,-,e,r,e,-,-,k,-,-,i,N,-,-,-
mese1244,d,z,3,m,3,r,i,n,d,z,-,-,-,-,-,3,-
naba1256,-,w,-,-,-,-,e,n,-,z,-,-,-,-,-,i,m
komb1273,-,s,-,-,-,-,e,-,-,g,-,-,e,l,-,a,k
sele1250,-,p,-,-,-,-,e,-,-,t,-,-,-,-,-,u,-
timb1251,-,p,-,-,-,-,i,-,-,t,-,-,-,-,-,u,N
