language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
boro1279,-,-,-,-,o,-,-,s,o,-,-,-,g,a
buru1306,-,-,n,-,o,-,-,r,u,-,-,-,k,-
buru1306,-,-,n,-,o,-,-,r,u,-,-,-,k,-
dedu1240,-,-,f,-,u,-,-,-,-,-,-,-,f,u
kube1244,-,-,-,-,o,-,-,-,-,-,-,-,g,u
kate1253,-,-,k,p,-,-,-,-,i,t,s,e,T,-
mape1249,-,-,k,p,o,-,-,r,u,-,-,-,-,-
onoo1246,-,-,l,-,e,-,-,w,i,-,-,-,t,-
mese1244,n,o,k,-,-,-,-,-,-,-,-,-,-,-
naba1256,N,o,k,-,a,n,d,z,i,-,-,-,-,-
komb1273,-,-,k,-,a,-,-,-,u,-,-,-,k,-
sele1250,-,-,k,-,-,-,-,-,u,-,-,-,n,-
timb1251,-,-,k,-,a,-,-,-,u,-,-,-,t,-
