language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,-,-,-,-,s,-,-,i,-,i,t,a,-
buru1306,-,-,-,-,s,-,-,i,h,i,t,-,-
buru1306,-,-,-,-,s,-,-,i,h,i,t,-,-
dedu1240,-,-,-,-,s,-,-,i,-,-,r,-,-
kube1244,-,-,-,-,s,-,-,i,g,-,l,-,-
kate1253,-,-,-,-,s,-,-,i,-,e,T,-,-
mape1249,-,-,-,-,s,-,-,i,-,a,k,-,-
onoo1246,-,-,-,-,s,-,-,-,-,e,t,-,-
mese1244,-,-,-,-,s,-,-,i,-,e,t,-,-
naba1256,k,a,n,d,z,-,-,i,-,-,N,-,-
komb1273,-,-,-,-,-,-,-,-,-,-,t,o,n
sele1250,-,-,-,-,h,a,h,i,-,-,t,-,-
timb1251,-,-,-,-,h,a,h,i,-,-,t,-,-
