language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
boro1279,m,o,-,-,t,o,o,N,g,o,k
buru1306,m,o,-,-,k,-,-,-,-,u,N
buru1306,m,o,-,-,h,-,-,-,-,o,t
kube1244,m,o,m,a,k,-,-,-,g,u,-
tobo1251,m,o,h,o,k,-,-,-,-,-,-
dedu1240,m,o,-,-,k,-,-,-,g,u,-
kate1253,m,o,-,-,T,i,a,-,h,a,-
mape1249,m,o,-,-,k,-,o,-,t,o,N
onoo1246,w,e,-,-,k,-,-,-,-,u,-
mese1244,-,-,-,-,k,p,e,d,z,i,-
naba1256,-,-,-,-,k,p,e,-,p,-,-
komb1273,k,o,n,o,k,-,-,-,-,-,-
sele1250,k,o,n,o,k,-,-,-,-,-,-
timb1251,k,o,n,o,k,-,-,-,-,-,-
