language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,s,-,-,i,m,-,-,-,-,-,i,N,-
buru1306,s,-,-,i,m,-,-,-,-,-,i,n,-
buru1306,s,-,-,i,m,-,-,-,-,-,i,n,-
dedu1240,f,a,k,u,r,-,-,-,-,-,u,N,-
kube1244,s,-,-,i,m,-,-,-,-,-,i,N,-
kate1253,d,-,-,i,-,-,-,-,-,-,e,N,-
mape1249,d,-,-,i,-,-,-,-,-,-,e,N,-
onoo1246,w,-,-,a,w,-,-,-,-,-,e,t,-
mese1244,k,-,-,-,p,e,k,a,k,p,a,t,3
naba1256,k,-,-,-,p,e,-,-,-,-,-,t,-
komb1273,s,-,-,i,m,-,-,-,-,-,i,n,-
sele1250,-,-,-,-,p,a,-,-,-,w,u,t,-
timb1251,-,-,-,-,p,a,-,-,-,w,u,t,-
