language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boro1279,-,-,-,-,-,b,a,k,o,-,-,t,a,-,-
buru1306,-,w,e,-,l,b,-,-,o,-,-,t,-,-,-
buru1306,-,w,e,-,l,b,-,-,o,-,-,t,-,-,-
kube1244,-,w,e,-,-,b,-,-,o,g,o,k,-,m,e
tobo1251,-,w,e,-,i,b,-,-,o,-,-,t,-,-,-
dedu1240,-,w,o,s,o,h,-,-,o,-,n,d,u,N,-
kate1253,-,b,-,-,u,h,-,-,o,-,n,d,o,N,-
mape1249,-,m,a,k,i,k,-,-,o,-,-,r,u,N,-
onoo1246,-,k,o,-,m,b,-,-,a,-,-,N,i,-,-
mese1244,-,w,e,-,m,b,3,k,3,-,-,t,-,-,-
naba1256,-,g,u,-,m,-,-,k,3,-,-,t,-,-,-
komb1273,-,k,a,-,-,b,i,-,a,-,-,m,-,-,-
sele1250,-,k,a,-,-,b,i,-,a,-,-,m,-,-,-
timb1251,o,k,-,-,-,-,-,-,o,-,-,t,-,-,-
