language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,s,i,-,-,-,-,-,w,-,e,k,-,-
buru1306,k,u,-,-,r,u,-,m,-,e,n,-,-
buru1306,s,u,-,-,-,-,-,-,-,e,p,-,-
kube1244,k,u,g,-,l,u,-,m,-,e,N,-,-
tobo1251,k,u,-,-,r,e,-,m,-,e,n,-,-
dedu1240,k,u,-,-,r,u,-,m,-,e,N,-,-
kate1253,-,-,-,-,s,a,-,m,b,o,N,-,-
mape1249,-,-,-,-,s,a,-,m,b,o,N,g,o
onoo1246,k,-,-,-,-,-,-,p,-,e,l,-,i
mese1244,-,-,-,-,n,o,m,b,-,3,-,-,-
naba1256,k,u,r,u,r,u,N,-,-,-,-,-,-
komb1273,-,-,-,-,s,u,-,b,-,e,m,-,-
sele1250,-,-,-,-,h,i,-,b,-,i,m,-,-
timb1251,-,-,-,-,h,i,-,b,-,i,m,-,-
