language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
boro1279,-,-,s,o,m,a,t,-,-,a,-,-,-,-
buru1306,-,-,k,-,-,e,t,-,-,a,-,N,-,i
buru1306,-,-,k,-,-,e,t,-,-,a,-,N,-,i
dedu1240,-,-,k,u,n,e,-,-,-,-,-,N,-,-
kube1244,-,-,k,u,n,e,-,-,-,-,-,N,-,-
kate1253,-,-,k,o,-,-,T,g,b,e,-,n,-,e
mape1249,i,a,s,o,-,-,-,g,-,-,-,-,-,o
onoo1246,-,-,s,u,-,-,-,-,-,a,i,n,-,e
mese1244,-,-,k,3,-,i,t,-,-,-,-,n,-,-
naba1256,-,-,t,a,-,e,-,-,-,-,-,m,b,a
komb1273,-,-,p,a,-,-,t,-,-,-,-,-,-,o
sele1250,-,-,p,a,-,-,t,-,-,-,-,-,-,o
timb1251,-,-,h,u,-,-,m,-,-,-,-,-,-,o
