language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
boro1279,-,-,t,-,-,-,-,-,o,g,u,N,k,e,n
buru1306,-,e,t,-,-,-,s,-,o,-,-,-,-,-,-
buru1306,-,e,t,-,-,-,s,-,o,-,-,-,-,-,-
kube1244,-,o,-,-,-,-,r,-,o,-,-,-,-,-,-
tobo1251,-,a,-,-,-,-,s,-,o,-,-,-,-,-,-
dedu1240,-,u,-,-,-,-,s,-,u,-,-,-,-,-,-
kate1253,w,i,-,-,-,-,s,-,e,-,-,-,-,-,-
mape1249,-,u,-,-,-,-,s,-,e,-,-,-,-,-,-
onoo1246,k,e,p,i,k,i,t,-,o,-,-,-,-,-,-
mese1244,-,-,-,-,-,-,l,-,o,-,-,-,-,-,-
naba1256,k,i,N,-,g,a,d,z,i,-,-,-,-,-,-
komb1273,k,e,-,-,-,-,d,-,a,-,-,-,-,-,-
sele1250,-,-,-,-,-,-,-,-,a,-,-,-,-,i,-
timb1251,k,e,n,-,-,-,d,-,o,-,-,-,-,-,-
