language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
boro1279,-,-,t,-,o,r,o,d,a,a,m,o,N,-,-,-
buru1306,-,-,t,-,o,r,o,-,-,-,p,-,-,-,-,-
buru1306,-,-,t,-,o,r,o,-,-,-,p,-,-,-,-,-
dedu1240,w,e,g,-,e,n,-,-,-,-,-,-,-,-,-,-
kube1244,h,o,t,-,o,N,-,-,-,-,-,-,-,-,-,-
kate1253,b,e,m,b,e,N,-,-,-,-,-,-,-,-,-,-
mape1249,b,e,m,b,e,N,-,-,-,-,-,-,-,-,-,-
onoo1246,b,o,m,-,-,g,o,-,-,-,i,-,-,-,-,-
mese1244,-,-,d,-,-,-,-,-,-,-,-,a,n,d,z,i
naba1256,k,u,t,-,-,-,u,-,-,-,m,3,N,-,-,-
komb1273,-,-,t,-,o,r,o,-,-,-,p,-,-,-,-,-
sele1250,-,-,t,-,o,l,o,-,-,-,w,o,k,-,-,-
timb1251,-,-,t,-,o,l,o,-,-,-,w,o,k,-,-,-
