language,x1,x2,x3,x4
boro1279,-,-,e,-
buru1306,a,h,o,-
buru1306,a,h,o,-
dedu1240,-,f,e,-
kube1244,-,f,e,-
kate1253,-,f,o,-
mape1249,k,p,e,-
onoo1246,-,p,a,-
mese1244,-,w,e,-
naba1256,-,w,e,-
komb1273,-,z,i,-
sele1250,-,-,i,-
timb1251,-,-,i,e
