language,x1,x2,x3,x4
boro1279,k,p,e,-
buru1306,k,p,e,-
buru1306,k,p,e,-
dedu1240,k,p,e,-
kube1244,k,p,e,-
kate1253,k,p,a,-
mape1249,k,p,a,-
onoo1246,k,p,e,-
mese1244,k,-,u,n
naba1256,k,-,u,-
komb1273,k,-,u,-
sele1250,k,-,u,-
timb1251,k,-,o,-
