language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
boro1279,-,-,m,e,-,r,a,a,-,k,-,-,-
buru1306,k,o,m,o,-,k,-,-,-,N,-,i,-
buru1306,-,-,m,o,-,r,-,o,-,N,-,i,-
kube1244,k,o,m,o,-,g,-,a,-,-,-,-,-
tobo1251,k,o,m,o,-,r,-,a,-,-,-,-,-
dedu1240,k,a,p,i,-,-,-,a,-,-,-,-,-
kate1253,-,-,p,i,-,t,-,i,T,n,-,e,-
mape1249,-,-,m,e,n,d,-,a,k,n,-,e,-
onoo1246,-,-,n,i,-,g,-,a,t,n,-,e,-
mese1244,n,a,m,-,-,z,-,-,-,-,-,i,-
naba1256,-,i,-,-,-,s,-,i,k,N,-,e,n
komb1273,-,-,m,o,-,-,-,i,-,k,t,o,-
sele1250,t,i,p,-,-,-,-,i,-,N,-,e,-
timb1251,-,-,b,o,-,l,-,e,-,N,-,e,-
