language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
boro1279,-,-,-,w,-,-,e,-,-,e,-,N
buru1306,-,-,-,w,-,-,e,h,-,o,-,n
buru1306,-,-,-,w,-,-,e,l,g,o,-,n
kube1244,k,a,i,w,-,-,e,-,-,-,-,-
tobo1251,k,a,i,w,-,-,e,-,-,-,-,-
dedu1240,-,-,-,w,-,-,o,n,-,a,-,k
kate1253,d,-,-,z,o,-,a,N,-,-,-,-
mape1249,-,-,-,w,-,-,e,g,-,i,-,-
onoo1246,k,a,i,w,-,-,e,-,-,-,-,-
mese1244,-,-,-,k,-,-,3,s,-,u,-,-
naba1256,-,-,-,k,-,-,3,s,-,u,-,k
komb1273,-,-,-,m,i,r,o,s,-,i,-,N
sele1250,d,-,e,w,u,t,o,-,-,-,-,-
timb1251,-,-,-,p,-,-,o,-,-,i,a,p
