language,x1,x2,x3,x4,x5,x6,x7
boro1279,-,-,a,d,z,u,-
buru1306,d,z,u,d,z,u,-
buru1306,d,z,u,d,z,u,-
dedu1240,n,-,a,-,m,u,-
kube1244,n,-,a,-,m,u,-
kate1253,-,-,-,-,m,o,N
mape1249,-,-,-,-,m,o,N
onoo1246,N,-,a,-,m,u,-
mese1244,n,-,a,-,m,-,-
naba1256,n,-,a,-,m,-,-
komb1273,n,-,a,-,m,-,-
sele1250,n,-,a,-,m,-,-
timb1251,n,-,a,-,m,-,-
