language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
boro1279,d,z,a,m,o,k,-,-,-,-,-,-,-,-
buru1306,-,-,-,-,-,k,-,o,-,t,-,-,-,-
buru1306,-,-,-,-,-,k,-,o,-,t,-,-,-,-
kube1244,-,-,-,-,-,g,-,o,-,k,m,e,a,-
tobo1251,-,-,-,-,-,b,-,a,-,N,-,-,a,-
dedu1240,-,-,-,-,-,h,-,o,-,k,-,-,-,-
kate1253,-,-,-,-,-,k,p,o,-,n,-,-,o,-
mape1249,-,-,-,-,-,k,-,o,-,k,-,-,-,-
onoo1246,-,-,-,-,-,w,-,e,-,s,-,-,i,-
mese1244,-,-,-,-,-,n,-,a,n,d,-,z,a,-
naba1256,-,-,-,-,-,n,-,a,n,d,-,z,3,N
komb1273,-,-,-,-,-,k,-,o,-,t,-,-,-,-
sele1250,-,-,-,-,-,k,-,o,-,t,-,-,-,-
timb1251,-,-,-,-,-,k,-,o,-,t,-,-,-,-
