language,x1,x2,x3
boro1279,d,z,e
buru1306,d,z,e
buru1306,d,z,e
kube1244,d,z,e
tobo1251,d,z,e
dedu1240,d,z,a
kate1253,d,z,a
mape1249,d,z,a
onoo1246,d,z,i
mese1244,d,z,i
naba1256,d,z,i
komb1273,-,s,i
sele1250,-,s,i
timb1251,-,-,o
