language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
pott1240,-,-,u,n,-,d,-,-,-,-,-,u,-,-
koya1251,-,k,u,d,-,d,-,-,-,-,-,a,-,-
telu1262,-,k,u,r,-,t,-,S,-,-,-,o,-,-
nort2702,-,-,u,d,-,d,-,-,-,-,-,a,-,-
nort2699,-,-,u,-,-,d,-,-,-,-,-,3,-,-
bada1257,-,k,u,-,-,L,3,-,-,v,-,3,-,-
koda1255,-,-,a,-,-,L,e,-,-,-,-,-,-,-
ravu1237,i,r,a,-,-,-,i,k,-,-,-,u,-,-
nucl1305,-,k,u,-,-,t,u,k,-,-,-,o,-,-
nucl1305,-,k,u,L,i,t,i,k,-,-,-,o,-,-
mala1464,-,-,i,-,-,r,i,k,u,g,-,a,-,-
tami1289,-,-,u,-,-,-,-,k,a,r,-,3,-,-
bett1235,-,k,u,-,-,t,-,n,-,-,-,u,i,r
bett1235,-,k,u,r,-,s,-,-,-,-,-,u,-,-
tulu1258,-,k,u,-,-,l,a,-,-,r,-,a,-,-
toda1252,-,-,e,-,-,r,a,k,-,-,-,a,-,r
kuru1302,-,-,o,-,-,-,-,k,-,h,n,a,-,-
saur1249,-,h,o,-,-,-,-,k,-,p,-,o,-,-
brah1256,-,z,u,n,-,d,-,-,-,-,-,i,n,g
brah1256,-,t,u,-,-,l,-,-,-,-,-,i,n,g
