language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
pott1240,v,a,n,-,-,g,-,u,-,l,-,-,-,-,-,-
koya1251,b,o,-,-,-,t,m,i,n,d,-,-,-,-,-,a
koya1251,m,o,-,-,-,k,-,a,-,l,-,-,-,-,-,-
telu1262,m,o,-,-,-,k,-,a,-,l,-,-,-,-,-,u
nort2702,t,o,n,-,-,g,-,-,-,r,-,-,-,-,-,a
nort2699,m,u,-,-,-,-,-,-,-,d,-,-,-,-,s,u
bada1257,m,u,-,-,-,t,-,i,-,-,-,-,-,-,-,-
kota1263,m,o,-,-,-,g,-,a,-,l,-,-,-,-,-,-
koda1255,m,a,n,-,-,-,-,-,-,d,-,-,-,-,-,i
ravu1237,m,u,l,e,-,k,-,a,-,l,-,-,-,-,-,3
nucl1305,m,a,n,-,-,-,-,-,-,d,-,-,-,-,-,i
nucl1305,m,u,n,a,-,k,-,a,-,l,-,-,-,-,-,o
mala1464,m,u,-,-,-,t,-,3,-,-,-,-,-,-,-,-
mala1464,m,u,l,a,N,k,-,a,-,l,-,-,-,-,-,-
tami1289,m,u,-,-,-,t,-,3,-,-,-,-,-,-,-,-
tami1289,m,u,-,-,-,t,-,i,-,-,-,-,-,-,-,-
tami1289,m,u,l,a,N,k,-,a,-,l,-,-,-,-,-,-
bett1235,m,a,n,-,-,g,-,a,-,l,-,-,-,-,-,3
tulu1258,m,e,n,a,-,k,-,a,-,l,3,g,a,n,t,u
toda1252,m,u,-,-,-,t,-,i,-,-,-,-,-,-,-,-
kuvi1243,m,e,n,-,-,d,-,a,-,y,-,-,-,-,-,a
kuru1302,m,u,-,-,-,k,-,a,-,-,-,-,-,-,-,-
saur1249,m,u,-,-,-,k,-,a,-,-,-,-,-,-,-,-
brah1256,g,-,-,-,-,-,-,o,-,d,-,-,-,-,-,-
