language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
duru1236,-,-,-,-,e,-,n,-,-,-,-,-,-,-,-
koya1251,-,k,-,-,e,-,l,-,-,-,-,-,a,-,-
telu1262,-,t,-,S,e,-,p,-,-,-,-,-,u,-,-
nort2702,-,-,-,-,i,-,n,-,-,-,-,-,-,-,-
bada1257,-,-,-,-,e,-,g,3,-,-,v,-,3,-,-
kota1263,-,p,a,-,i,-,d,-,-,-,-,-,u,-,-
koda1255,-,-,-,-,a,-,n,-,-,-,-,-,3,-,-
ravu1237,-,p,-,-,a,-,r,-,-,-,-,-,e,-,-
nucl1305,-,h,-,-,e,-,L,-,-,-,-,-,u,-,-
mala1464,-,p,-,-,a,-,r,a,y,u,g,-,a,-,-
tami1289,-,s,-,-,o,-,l,-,-,-,-,-,3,-,-
tami1289,t,S,-,-,o,-,l,-,-,-,-,-,3,-,-
bett1235,-,p,-,-,3,-,L,-,-,-,-,-,-,-,-
tulu1258,-,p,a,n,a,-,r,-,-,-,-,-,a,-,-
toda1252,a,v,-,-,a,-,d,-,-,-,-,-,3,-,-
kuru1302,-,b,-,-,a,-,k,-,-,-,h,n,a,-,-
saur1249,-,h,-,-,a,u,d,-,-,-,p,-,o,-,-
brah1256,-,p,-,-,a,-,n,-,-,-,-,-,i,n,g
