language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
duru1236,-,-,p,i,d,i,-,-,r,-,-
koya1251,-,-,p,e,d,e,-,-,r,-,-
telu1262,-,-,p,-,-,e,-,-,r,u,-
nort2702,-,-,p,-,-,o,-,-,r,o,l
nort2699,-,-,p,-,-,e,-,-,r,-,-
bada1257,-,-,-,-,-,e,s,a,r,3,-
kota1263,-,-,p,-,-,e,-,-,r,-,-
koda1255,-,-,p,-,-,e,-,-,d,a,-
ravu1237,-,-,p,-,-,e,-,-,r,u,-
nucl1305,-,-,h,-,-,e,s,a,r,u,-
mala1464,-,-,p,-,-,e,-,-,r,3,-
tami1289,-,-,p,-,-,e,-,-,r,3,-
bett1235,-,-,p,-,y,a,-,-,r,3,-
tulu1258,-,-,p,u,d,a,-,-,r,3,-
toda1252,-,-,p,-,-,e,-,-,r,-,-
kuvi1243,-,-,d,-,-,o,-,-,r,u,-
kuru1302,n,a,m,-,-,e,-,-,-,-,-
saur1249,n,a,m,-,-,i,-,-,-,-,-
brah1256,-,-,p,-,-,i,-,-,n,-,-
