language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
pott1240,-,-,-,-,-,-,p,u,t,-,-,-,-,-,-
duru1236,-,-,-,-,-,-,T,u,k,-,-,-,a,-,-
koya1251,-,-,-,u,-,k,-,-,-,-,-,-,a,-,-
telu1262,-,-,-,-,-,t,S,u,k,-,-,-,a,-,-
telu1262,-,-,n,a,-,k,S,a,t,-,-,r,a,m,u
nort2702,-,-,-,-,-,-,s,u,k,-,-,-,u,-,-
nort2699,-,-,-,-,-,-,s,u,k,-,-,-,a,-,-
bada1257,p,a,n,-,-,-,-,-,d,m,i,n,3,-,-
bada1257,-,-,n,a,-,t,S,a,t,-,-,r,a,-,-
kota1263,-,-,n,a,-,k,S,a,t,-,i,r,a,m,-
koda1255,-,-,n,a,-,k,S,a,t,-,-,r,a,-,-
ravu1237,-,-,n,a,-,t,S,a,t,-,i,r,a,-,-
nucl1305,-,-,n,a,-,k,S,a,t,-,-,r,-,-,-
mala1464,-,-,n,a,-,k,S,a,t,-,-,r,a,m,-
tami1289,-,-,n,a,-,t,S,a,t,-,i,r,a,m,-
tami1289,-,-,m,-,-,-,-,-,-,-,i,4,-,-,-
bett1235,m,i,n,-,-,-,-,-,-,-,-,-,u,-,-
tulu1258,-,-,n,a,-,k,S,a,t,-,-,r,e,-,-
toda1252,-,-,n,a,t,t,S,a,t,-,i,r,a,m,-
kuvi1243,-,-,-,-,-,-,h,u,k,-,-,-,a,-,-
kuru1302,b,i,n,-,-,-,-,-,k,-,-,-,o,-,-
saur1249,b,i,n,-,-,-,-,-,k,-,-,-,a,-,-
brah1256,-,-,-,i,-,-,s,-,t,-,a,r,-,-,-
