language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
pott1240,-,n,e,-,t,-,-,i,r,-
duru1236,-,n,e,-,t,-,-,i,r,-
koya1251,-,n,e,-,t,-,-,u,r,-
telu1262,-,n,e,-,t,-,-,u,r,u
telu1262,-,r,a,k,t,a,m,u,-,-
nort2702,-,n,e,-,t,-,-,u,r,-
nort2699,-,n,e,-,t,-,-,u,r,-
bada1257,-,n,e,-,t,-,-,u,r,u
bada1257,-,r,a,-,t,-,-,-,-,3
kota1263,-,n,e,-,t,-,-,u,r,u
koda1255,-,-,-,-,t,-,S,o,r,3
ravu1237,-,-,-,-,t,-,S,o,r,e
nucl1305,-,r,a,k,t,-,-,-,-,a
mala1464,-,-,-,-,t,-,S,o,r,a
mala1464,-,r,e,k,t,-,-,a,m,-
tami1289,-,r,a,-,t,-,-,a,m,-
bett1235,-,n,3,-,t,-,-,3,r,3
tulu1258,-,n,e,-,t,-,-,a,r,3
toda1252,-,p,o,-,k,-,-,-,h,3
kuvi1243,-,n,e,-,t,-,-,i,r,-
kuru1302,k,h,e,n,s,-,-,-,-,-
saur1249,-,r,a,-,s,-,-,a,d,u
brah1256,-,d,i,-,t,-,-,a,r,-
