language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
koya1251,-,-,-,p,-,o,-,-,-,-,-,-,-,-,-,d,-,-,i,-
koya1251,-,-,-,-,-,a,-,r,t,-,-,-,a,-,-,d,-,-,-,-
telu1262,-,-,-,p,-,o,-,-,-,-,-,-,-,-,-,d,-,-,i,-
telu1262,-,-,-,-,-,e,-,n,-,-,-,-,-,-,-,d,-,-,u,-
nort2702,-,-,-,v,-,a,-,-,-,-,-,-,-,-,-,t,-,-,a,-
nort2699,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,t,-,-,i,r
bada1257,-,o,-,n,-,i,-,-,k,-,-,-,i,l,a,d,-,-,3,-
kota1263,k,a,-,n,t,i,-,-,k,-,-,-,-,-,-,-,-,-,o,-
koda1255,-,o,-,n,-,a,-,n,g,-,-,-,i,-,-,n,-,-,a,-
ravu1237,-,u,-,n,-,a,-,-,k,-,-,-,u,-,-,-,-,-,-,-
nucl1305,-,o,-,n,-,a,-,-,g,-,-,-,i,-,-,d,-,-,u,-
nucl1305,b,a,-,t,-,-,-,-,-,-,-,-,i,-,-,d,-,-,a,-
mala1464,-,u,-,n,-,a,-,n,g,-,-,-,i,-,-,y,-,-,a,-
mala1464,-,v,a,r,-,a,-,n,-,-,-,-,-,-,-,t,-,-,a,-
tami1289,-,-,-,k,-,a,-,n,-,-,-,-,-,-,-,d,-,Z,3,-
tami1289,-,-,-,k,-,a,i,n,d,-,-,-,a,-,-,d,-,-,3,-
tami1289,-,u,-,l,-,a,r,n,-,-,-,-,-,-,-,t,-,-,a,-
bett1235,-,-,-,-,-,a,y,n,g,3,n,u,i,p,3,d,-,-,3,-
tulu1258,-,-,-,n,-,u,-,n,g,-,-,-,u,-,-,d,u,n,a,-
toda1252,-,o,-,n,-,i,-,-,k,-,-,-,i,-,-,s,-,-,i,-
kuru1302,-,-,-,k,h,a,-,-,-,-,-,-,y,-,-,k,-,-,a,-
saur1249,-,-,-,-,-,a,-,-,-,-,-,-,i,-,-,k,-,-,a,-
brah1256,-,-,-,b,-,a,-,-,-,-,-,-,-,-,-,r,-,-,u,n
