language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
duru1236,-,-,b,-,-,-,u,l,-,-,-,a,-,-,-,-
koya1251,-,-,b,-,-,-,u,l,-,-,-,k,-,-,-,-
koya1251,-,-,b,-,-,-,u,l,-,-,-,a,-,-,-,-
telu1262,-,-,b,-,-,-,o,k,-,-,-,a,-,-,-,-
telu1262,y,e,m,-,-,-,u,k,-,-,-,a,-,-,-,-
nort2702,-,-,b,-,-,-,o,k,-,-,-,a,-,-,-,-
nort2699,-,-,b,-,-,-,o,k,-,-,-,a,-,-,-,-
bada1257,-,-,-,-,-,-,i,l,-,-,-,3,-,-,-,-
kota1263,-,-,y,-,-,-,e,l,u,-,v,3,-,-,-,-
koda1255,-,-,m,-,-,-,u,L,-,-,-,e,-,-,-,-
ravu1237,-,-,m,-,-,-,u,L,-,-,-,e,-,-,-,-
nucl1305,-,-,m,-,-,-,u,L,-,-,-,e,-,-,-,-
nucl1305,-,-,-,-,-,-,-,y,-,-,-,e,l,u,b,u
mala1464,-,-,-,-,-,-,a,s,-,-,t,i,-,-,-,-
mala1464,-,-,-,-,-,-,e,l,-,-,-,3,-,-,-,-
tami1289,-,-,-,-,-,-,e,l,u,m,b,3,-,-,-,-
bett1235,-,-,y,-,-,-,a,l,3,-,v,3,-,-,-,-
tulu1258,-,-,-,-,-,-,e,l,-,-,-,3,-,-,-,-
toda1252,-,-,-,-,-,-,e,l,-,-,-,f,-,-,-,-
kuru1302,-,k,h,o,t,S,o,l,-,-,-,-,-,-,-,-
saur1249,-,-,-,o,t,S,u,l,-,-,d,i,-,-,-,-
brah1256,-,-,-,-,-,-,a,d,-,-,-,3,-,-,-,-
