language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
pott1240,-,-,-,k,-,e,k,-,a,l,-
duru1236,-,-,-,k,-,e,k,-,o,l,-
koya1251,-,-,-,k,-,e,v,-,k,-,-
koya1251,-,-,-,k,-,e,v,-,-,-,-
telu1262,-,-,-,t,S,e,v,-,i,-,-
nort2702,-,-,-,k,-,e,v,-,u,-,-
nort2699,-,-,-,k,-,e,v,-,-,-,-
bada1257,-,-,-,k,-,i,v,-,i,-,-
kota1263,-,-,-,k,-,e,v,-,3,-,-
koda1255,-,-,-,k,-,e,m,-,i,-,-
ravu1237,-,-,-,k,-,e,m,-,i,-,-
nucl1305,-,-,-,k,-,i,v,-,i,-,-
mala1464,-,-,-,k,-,a,t,-,u,-,-
mala1464,-,-,-,t,S,e,v,-,i,-,-
tami1289,-,-,-,k,-,a,d,-,3,-,-
bett1235,-,-,-,k,-,i,v,-,i,y,a
tulu1258,-,-,-,k,-,e,b,-,i,-,-
toda1252,-,-,-,k,-,i,l,-,i,-,-
kuvi1243,-,-,-,k,-,i,r,-,i,y,u
kuru1302,-,-,-,k,h,e,b,d,a,-,-
saur1249,d,a,r,t,-,-,-,-,i,-,-
brah1256,-,-,-,x,-,a,f,-,-,-,-
