language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
pott1240,-,-,-,-,k,-,-,-,a,S,v,a,n,d,-,-,-,e,-
duru1236,-,-,-,-,g,-,-,-,e,-,-,-,-,r,-,-,-,i,-
koya1251,-,-,-,-,g,-,-,-,o,-,-,-,-,r,-,-,-,k,-
telu1262,-,-,-,-,g,-,-,-,o,-,-,-,-,r,-,-,-,u,-
nort2702,-,-,-,-,g,-,-,-,o,-,-,-,-,r,-,-,-,k,-
nort2699,-,-,-,-,g,-,-,-,o,-,-,-,-,r,-,-,-,-,-
bada1257,-,-,-,u,g,-,-,-,i,-,-,-,-,l,-,-,-,3,-
kota1263,-,-,-,-,k,a,i,y,o,-,-,-,-,r,-,-,-,u,-
koda1255,-,-,-,-,v,-,-,-,o,-,-,-,-,y,-,-,-,i,-
ravu1237,-,-,-,-,-,-,-,-,u,-,-,-,-,m,-,-,-,i,-
nucl1305,-,-,-,u,g,-,-,-,a,-,-,-,-,r,-,-,-,u,-
mala1464,-,-,n,a,k,-,-,h,a,-,-,-,-,m,-,-,-,-,-
tami1289,-,-,n,a,g,-,-,-,a,-,-,-,-,m,-,-,-,-,-
bett1235,k,i,y,3,g,-,-,-,3,-,-,-,-,r,-,-,-,3,-
tulu1258,-,-,-,u,g,-,-,-,u,-,-,-,-,r,-,-,-,u,-
toda1252,-,-,-,-,y,-,-,-,u,-,-,-,-,r,-,-,-,-,-
kuvi1243,-,-,-,-,g,-,-,-,a,-,-,-,-,r,-,k,-,a,-
kuru1302,-,-,-,-,-,-,-,-,o,-,-,-,-,r,o,k,h,-,-
saur1249,-,-,-,-,-,-,-,-,o,-,-,-,-,r,u,g,d,u,-
brah1256,-,-,-,-,z,-,-,e,e,-,-,-,-,l,-,-,-,-,-
brah1256,-,-,-,-,h,-,-,-,o,-,-,-,-,r,-,-,-,a,d
