language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
koya1251,b,e,t,-,-,S,o,-,-,k,-,-,o,-,-
koya1251,-,-,t,-,-,S,a,-,-,l,-,-,a,-,-
telu1262,-,-,t,-,-,S,a,-,-,l,-,-,a,-,-
telu1262,-,-,n,-,-,-,a,-,-,n,-,-,a,-,-
nort2702,-,-,-,-,-,v,e,-,-,l,-,-,e,n,-
nort2702,-,-,d,-,-,Z,a,-,-,s,-,t,a,-,-
nort2699,-,-,-,-,-,p,e,-,-,r,-,-,e,-,-
bada1257,-,-,-,a,-,p,a,-,-,r,-,-,a,-,-
kota1263,-,-,-,i,d,Z,o,-,-,d,-,-,-,-,-
koda1255,-,-,d,u,m,b,a,-,-,-,-,-,-,-,-
ravu1237,-,-,t,u,m,b,a,-,-,-,-,-,-,-,-
nucl1305,-,-,-,-,-,h,a,-,-,l,-,-,a,v,u
mala1464,-,-,-,-,-,-,o,t,i,r,-,-,i,-,-
mala1464,-,-,-,-,-,p,a,-,-,l,-,-,a,-,-
tami1289,-,-,-,-,-,n,e,-,-,r,i,y,a,-,-
tami1289,-,-,-,-,-,p,a,-,-,l,-,-,3,-,-
bett1235,-,-,-,-,-,k,a,-,y,r,i,y,3,-,-
tulu1258,-,-,-,-,-,b,a,-,-,r,-,-,i,-,-
toda1252,-,-,-,u,-,p,-,-,-,-,-,-,u,m,-
kuru1302,-,-,-,-,-,b,a,-,-,g,-,-,e,-,-
saur1249,-,-,-,-,-,g,a,-,-,d,-,-,e,h,i
saur1249,-,-,-,-,-,-,-,-,-,d,i,k,e,h,i
brah1256,-,-,-,-,-,b,a,-,-,z,-,-,-,-,-
