language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
pott1240,k,-,-,a,n,-,-,d,-,-,-,-,-,-,-
koya1251,m,-,-,e,-,-,-,d,a,-,k,a,y,a,-
telu1262,m,-,-,e,-,-,-,d,-,-,-,-,-,a,-
nort2702,g,-,-,u,-,-,-,d,u,n,g,-,-,a,-
nort2699,m,-,-,-,-,-,-,-,a,-,k,-,-,-,-
bada1257,k,-,-,a,-,-,-,t,-,-,-,-,-,3,-
kota1263,k,-,-,a,d,a,-,t,-,-,-,-,-,e,l
koda1255,b,-,-,o,-,-,-,L,-,-,-,-,-,e,-
ravu1237,b,-,-,o,-,-,-,L,-,-,-,-,-,e,-
nucl1305,k,-,-,u,-,-,-,t,-,-,h,i,g,e,-
mala1464,k,-,-,a,r,u,-,t,-,-,-,-,-,3,-
tami1289,k,-,-,a,L,u,-,t,-,-,-,-,-,3,-
bett1235,k,p,m,a,-,-,-,L,-,-,-,-,-,i,-
tulu1258,k,-,-,e,-,-,-,k,-,-,-,i,l,3,-
toda1252,m,-,-,a,-,-,-,r,-,-,-,-,-,-,-
kuru1302,k,h,-,e,s,i,r,-,-,-,-,-,-,-,-
saur1249,-,-,-,-,d,o,n,d,-,-,-,-,-,o,-
saur1249,-,-,-,a,s,a,r,d,-,-,-,-,-,u,-
brah1256,-,-,-,-,-,-,-,l,-,-,-,-,-,e,x
