language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
duru1236,k,-,-,o,-,r,-,-,-,-,-,k,-,-,-,-,-,-,-
koya1251,k,-,-,a,-,t,-,-,-,-,-,S,-,-,a,-,-,-,-
koya1251,k,-,-,o,-,r,-,-,a,-,-,k,-,-,a,-,-,-,-
telu1262,k,-,-,o,-,r,-,-,u,-,-,k,-,-,u,-,-,-,-
nort2702,k,-,-,a,-,s,-,-,-,-,-,k,-,-,-,-,-,-,-
nort2699,-,-,-,a,-,t,-,-,e,-,-,k,a,S,i,-,-,n,-
bada1257,k,-,-,a,-,t,-,-,-,-,-,S,-,-,3,-,-,-,-
kota1263,k,-,-,a,-,d,-,-,-,-,-,-,-,-,3,-,-,-,-
koda1255,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-
ravu1237,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-
nucl1305,k,-,-,a,-,t,-,-,-,-,-,S,-,-,u,-,-,-,-
nucl1305,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-
mala1464,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,k,u,g,a
tami1289,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-
bett1235,k,-,-,a,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-
tulu1258,t,i,n,a,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
toda1252,p,-,-,a,-,r,t,S,i,t,t,S,-,-,i,-,-,-,-
kuvi1243,k,-,-,a,-,t,-,-,-,-,-,S,-,-,i,-,-,n,e
kuru1302,k,-,h,a,-,t,-,-,-,-,-,S,-,n,a,-,-,-,-
saur1249,k,-,-,o,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-
brah1256,k,-,-,a,a,t,-,-,-,-,-,k,a,n,i,-,-,n,g
