language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
pott1240,-,-,-,-,-,-,-,-,-,-,-,-,-,t,u,k,u,d,-
duru1236,-,-,-,-,-,-,-,-,-,-,-,-,-,t,u,k,-,-,-
koya1251,-,-,-,-,-,-,m,-,-,-,-,a,-,t,i,-,-,-,-
telu1262,-,-,-,-,-,-,m,-,-,-,-,a,-,t,i,-,-,-,-
telu1262,-,-,-,-,-,-,m,-,-,-,-,a,-,n,u,-,-,-,-
nort2702,-,-,-,-,-,-,m,-,-,-,-,a,-,n,3,-,-,-,-
nort2699,-,-,-,-,b,u,m,-,-,-,-,-,-,-,i,-,-,-,-
kota1263,-,-,-,-,-,-,b,u,l,o,g,a,-,m,-,-,-,-,-
koda1255,-,-,-,-,-,-,m,-,-,-,-,a,-,n,3,-,-,-,-
nucl1305,-,-,-,-,-,-,m,-,-,-,-,a,n,n,u,-,-,-,-
mala1464,-,-,-,-,-,-,m,-,-,-,-,a,-,n,3,-,-,-,-
tami1289,-,-,-,-,-,-,m,-,-,-,-,a,-,n,3,-,-,-,-
bett1235,-,-,-,-,b,u,m,-,-,-,-,-,-,-,i,-,-,-,-
tulu1258,-,-,-,-,-,-,m,-,-,-,-,a,-,n,3,-,-,-,-
toda1252,-,-,-,-,-,-,k,-,-,-,-,o,-,d,3,-,-,-,-
kuvi1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,a
kuvi1243,-,-,-,-,b,u,m,-,-,-,-,-,-,-,i,-,-,-,-
kuru1302,k,h,e,k,h,-,-,-,-,-,-,-,-,-,e,-,-,l,-
saur1249,-,-,-,-,b,u,m,-,-,-,-,-,-,-,i,-,-,-,-
brah1256,-,-,-,-,-,-,d,-,-,-,-,a,-,g,a,-,-,r,-
