language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
koya1251,m,u,l,-,-,-,-,-,-,-,i,p,e
telu1262,-,-,r,-,-,a,-,-,t,r,i,-,-
nort2702,n,a,r,-,k,a,-,-,d,-,-,-,-
nort2699,s,i,r,-,b,e,-,-,-,d,i,n,-
bada1257,-,i,r,-,-,-,-,-,-,-,3,-,-
kota1263,-,e,l,u,m,a,-,-,-,r,a,m,-
koda1255,-,-,b,-,-,a,y,i,t,-,3,-,-
ravu1237,-,-,-,-,-,a,-,-,n,d,i,-,-
nucl1305,-,-,r,-,-,a,-,-,t,r,i,-,-
mala1464,-,-,r,-,-,a,-,-,t,r,i,-,-
tami1289,-,-,r,-,-,a,-,-,t,r,i,-,-
tami1289,-,-,r,-,-,a,-,-,v,-,3,-,-
tami1289,-,i,r,-,-,a,-,-,v,-,3,-,-
bett1235,-,-,-,-,-,3,-,-,d,l,3,-,-
tulu1258,-,-,r,-,-,a,-,-,t,r,e,-,-
toda1252,-,e,k,-,-,a,-,-,-,d,3,-,-
kuvi1243,-,-,l,-,-,a,-,-,n,-,-,-,-
kuru1302,-,-,m,-,-,a,-,-,h,-,a,-,-
saur1249,-,-,m,-,-,a,-,-,-,-,a,-,-
saur1249,-,-,r,-,-,a,-,-,t,-,i,-,-
brah1256,-,-,n,-,-,a,-,-,-,-,m,-,-
