language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
koya1251,-,-,-,-,-,a,-,n,g,-,-,i,-,-
telu1262,-,-,m,-,-,a,-,m,s,a,m,u,-,-
nort2702,-,-,h,-,-,a,-,-,v,-,-,i,-,-
nort2699,-,-,m,-,-,u,-,-,r,-,-,i,y,a
bada1257,-,-,p,-,-,a,-,-,g,-,-,3,-,-
bada1257,-,-,p,-,-,a,-,-,d,-,-,3,-,-
kota1263,-,-,k,e,t,e,-,-,r,-,-,i,-,-
kota1263,-,-,p,-,-,o,-,-,d,-,-,u,-,-
koda1255,-,e,r,-,-,a,-,t,S,-,-,i,-,-
ravu1237,-,i,r,-,-,a,-,t,S,-,-,i,-,-
nucl1305,-,-,m,-,-,a,-,m,s,-,-,a,-,-
nucl1305,-,-,b,-,-,a,-,-,d,-,-,u,-,-
mala1464,-,m,-,-,-,a,-,m,s,-,-,a,-,m
mala1464,-,i,r,-,-,a,-,t,S,-,-,i,-,-
tami1289,k,a,r,-,-,-,-,-,-,-,-,i,-,-
tami1289,-,i,r,-,-,a,i,T,T,-,-,i,-,-
bett1235,-,3,r,-,-,-,-,-,s,-,-,i,-,-
tulu1258,-,-,m,-,-,a,-,-,s,-,-,a,-,-
toda1252,-,-,p,-,-,i,-,-,t,-,-,-,-,-
kuru1302,-,-,-,-,-,a,-,h,d,-,-,a,-,-
saur1249,-,-,m,-,-,a,-,k,d,-,-,u,-,-
brah1256,-,-,-,-,-,-,-,-,s,-,-,u,-,-
