language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
pott1240,-,-,-,p,o,-,a,g,-,-,-,-,-
koya1251,k,u,m,p,o,-,-,d,-,-,-,-,-
telu1262,-,-,-,p,o,-,-,g,-,-,-,a,-
nort2702,-,-,-,p,o,-,-,y,-,-,-,a,-
nort2699,-,-,-,p,o,-,-,g,-,-,-,-,-
bada1257,-,-,-,h,o,-,-,g,-,-,-,e,-
kota1263,-,-,-,p,e,-,-,g,-,-,-,u,-
koda1255,-,-,-,p,o,-,-,g,-,-,-,e,-
ravu1237,-,-,-,p,o,-,-,g,-,-,-,e,-
nucl1305,-,-,-,h,o,-,-,g,-,-,-,e,-
mala1464,-,-,-,p,u,-,-,k,-,-,-,a,-
tami1289,-,-,-,p,u,-,-,g,-,-,-,a,i
tami1289,-,-,-,p,u,-,-,k,-,-,-,a,i
bett1235,-,-,-,p,3,-,-,g,-,-,-,i,-
tulu1258,-,-,-,p,o,-,-,g,-,-,-,a,-
toda1252,-,-,-,p,u,-,-,k,u,d,t,i,-
kuru1302,-,-,-,m,o,s,a,g,-,-,-,a,-
saur1249,-,-,-,m,o,-,-,h,-,-,-,a,-
brah1256,-,-,-,m,o,-,-,S,-,-,-,-,-
