language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
pott1240,t,-,a,-,-,l,-,-,-,-,-
duru1236,t,-,o,-,-,l,-,-,-,-,-
koya1251,t,-,o,-,-,l,-,-,-,-,-
telu1262,t,S,a,-,-,r,m,a,m,u,-
telu1262,t,-,o,-,-,l,-,-,-,u,-
nort2702,t,-,o,-,-,l,-,-,-,-,-
nort2699,t,-,o,-,-,l,-,-,-,-,-
bada1257,t,-,o,-,-,l,-,-,-,3,-
kota1263,t,-,o,-,-,l,-,-,-,u,-
koda1255,t,-,o,-,-,l,-,-,-,3,-
ravu1237,t,-,o,-,-,l,-,-,-,u,-
nucl1305,t,S,a,-,-,r,m,-,-,a,-
nucl1305,t,-,o,g,a,l,-,-,-,u,-
mala1464,t,S,e,-,-,r,m,-,-,a,m
mala1464,t,-,o,-,-,l,-,-,-,i,-
tami1289,t,-,o,-,-,l,-,-,-,3,-
bett1235,t,-,o,-,-,l,-,-,-,3,-
tulu1258,t,S,e,-,-,r,m,-,-,a,-
toda1252,t,-,u,-,-,r,-,-,-,s,-
kuru1302,t,S,a,p,-,t,-,-,-,a,-
saur1249,t,S,a,-,-,n,-,-,-,a,-
brah1256,s,-,i,-,-,l,-,-,-,-,-
