language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
pott1240,k,a,r,g,u,-,-,-,t,S,u,l
koya1251,k,o,k,-,u,-,-,-,-,-,-,-
koya1251,k,o,m,-,-,-,-,-,-,-,-,-
telu1262,k,o,m,-,u,-,-,-,-,-,-,-
nort2702,k,o,r,-,-,-,-,-,-,-,-,-
nort2699,k,o,m,-,u,-,-,-,-,-,-,-
bada1257,k,o,m,b,3,-,-,-,-,-,-,-
koda1255,k,o,m,b,3,-,-,-,-,-,-,-
ravu1237,k,o,m,b,3,-,-,-,-,-,-,-
nucl1305,k,o,m,b,u,-,-,-,-,-,-,-
mala1464,k,o,m,p,3,-,-,-,-,-,-,-
tami1289,k,o,m,b,3,-,-,-,-,-,-,-
bett1235,k,o,m,b,3,-,-,-,-,-,-,-
tulu1258,k,o,m,b,u,-,-,-,-,-,-,-
toda1252,k,-,-,-,u,-,-,-,-,-,-,r
kuru1302,-,-,m,-,a,r,-,a,g,-,-,-
saur1249,-,-,m,-,a,r,g,a,d,-,u,-
brah1256,-,-,m,-,a,r,-,-,g,-,-,-
