language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
duru1236,-,-,-,m,-,-,-,-,a,l,g,u,r
koya1251,-,-,-,m,-,-,-,-,a,-,b,u,-
telu1262,-,-,-,m,o,-,d,-,a,-,m,u,-
telu1262,-,-,-,m,-,-,-,-,a,-,b,u,-
telu1262,-,-,-,m,e,-,g,-,a,-,m,u,-
nort2702,-,-,-,m,-,-,-,-,a,-,b,u,-
nort2699,-,-,-,-,-,-,-,-,a,-,b,a,r
bada1257,-,-,-,m,a,n,d,Z,u,-,-,-,-
kota1263,-,-,-,m,e,-,g,-,a,-,m,-,-
koda1255,-,-,-,m,o,-,d,-,a,-,-,-,-
ravu1237,-,-,-,m,o,-,d,-,a,-,-,-,-
nucl1305,-,-,-,m,o,-,d,-,a,-,-,-,-
nucl1305,-,-,-,m,e,-,g,h,a,-,-,-,-
mala1464,-,-,-,m,e,-,k,h,a,-,m,-,-
tami1289,-,-,-,m,e,-,g,-,a,-,m,-,-
bett1235,-,-,-,m,o,-,d,-,3,-,-,-,-
tulu1258,-,-,-,m,o,-,d,-,a,-,-,-,-
toda1252,-,-,-,m,e,-,g,-,a,-,m,-,-
kuvi1243,d,u,n,d,a,-,r,-,a,-,-,-,-
kuvi1243,-,-,-,h,a,-,g,-,u,-,-,-,-
kuru1302,-,-,-,b,a,-,d,-,a,-,l,i,-
saur1249,-,-,-,b,a,-,d,-,-,-,l,i,-
brah1256,d,Z,a,m,a,-,r,-,-,-,-,-,-
