language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
pott1240,-,-,-,-,-,d,Z,i,b,e,-,-,-,-
koya1251,-,-,g,u,n,d,-,e,k,a,y,a,-,-
telu1262,-,-,g,u,n,d,-,-,-,a,-,-,-,-
telu1262,h,-,r,u,-,d,-,-,-,a,y,a,m,u
nort2702,-,-,g,u,n,d,-,-,-,e,-,-,-,-
nort2699,-,-,p,a,n,-,-,-,-,a,-,-,m,-
nort2699,-,-,g,u,n,d,-,-,-,e,-,-,-,-
kota1263,-,-,n,e,n,d,-,-,-,-,Z,u,-,-
koda1255,h,-,r,u,-,d,-,-,-,a,y,a,-,-
ravu1237,-,-,n,e,n,d,-,-,-,-,Z,i,-,-
nucl1305,h,-,r,u,-,d,-,-,-,a,i,a,-,-
mala1464,h,-,r,u,-,d,-,-,-,a,y,a,m,-
tami1289,-,-,-,i,-,d,-,-,-,a,y,a,m,-
bett1235,y,a,d,-,-,d,-,-,-,-,-,i,-,-
toda1252,m,-,-,a,-,n,-,-,-,a,s,3,-,-
kuru1302,-,-,b,u,-,k,-,-,-,a,-,-,-,-
saur1249,-,-,h,u,g,l,-,-,-,i,-,-,-,-
brah1256,-,-,-,u,s,t,-,-,-,-,-,-,-,-
