language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
koya1251,p,o,-,d,a,v,u,t,a,d,u
telu1262,p,o,-,d,a,v,-,-,-,-,u
nort2702,-,-,-,l,a,m,-,-,-,-,-
nort2699,p,o,-,d,a,m,-,-,-,-,-
bada1257,-,u,-,t,a,-,-,-,-,-,-
kota1263,n,i,-,t,a,m,-,-,-,-,-
koda1255,-,u,d,d,3,-,-,-,-,-,-
ravu1237,n,i,-,t,a,-,-,-,-,-,-
nucl1305,-,u,d,d,a,-,-,-,-,-,-
mala1464,n,i,-,l,a,m,u,L,a,-,-
mala1464,n,i,n,d,a,-,-,-,-,-,-
tami1289,n,i,-,L,a,m,a,n,a,-,-
tami1289,n,i,-,L,a,m,-,-,-,-,-
tami1289,n,i,n,t,a,-,-,-,-,-,-
bett1235,-,u,d,d,u,-,-,-,-,-,-
tulu1258,-,u,-,d,a,-,-,-,-,-,-
toda1252,n,e,r,t,i,-,-,-,-,-,-
kuru1302,d,i,-,g,a,h,-,-,-,-,-
saur1249,d,i,-,g,a,d,-,-,o,-,-
brah1256,m,u,r,g,u,n,-,-,-,-,-
