language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
duru1236,-,-,-,e,-,-,-,d,-,-
koya1251,-,b,-,e,n,o,n,d,u,-
telu1262,e,v,-,a,-,-,-,r,u,-
nort2702,-,b,-,o,-,-,-,r,-,-
bada1257,-,t,-,a,-,-,-,r,a,-
kota1263,-,d,-,a,-,-,-,r,3,-
koda1255,-,d,-,a,-,-,-,r,3,-
ravu1237,-,y,-,a,-,-,-,r,u,-
nucl1305,-,y,-,a,-,-,-,r,u,-
mala1464,-,-,-,a,-,-,-,r,3,-
tami1289,-,y,a,a,-,-,-,r,3,-
bett1235,-,d,-,a,-,-,-,r,3,-
tulu1258,-,y,-,e,-,-,-,r,u,-
toda1252,-,-,-,o,-,-,-,r,i,-
kuvi1243,-,d,-,a,-,-,-,-,a,t
kuru1302,-,n,-,e,-,-,-,-,-,-
saur1249,-,n,-,e,-,-,-,d,u,-
brah1256,-,d,-,e,-,-,-,r,-,-
