language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
koya1251,-,-,-,d,-,-,a,n,-,t,-,-,-,-,-,i,-,-
koya1251,b,e,-,r,-,-,a,-,-,d,-,-,-,-,-,u,-,-
telu1262,b,e,-,r,-,-,a,-,-,d,-,-,-,-,-,u,-,-
telu1262,p,-,-,-,-,-,a,-,-,t,-,-,-,-,-,a,-,-
nort2702,-,-,-,t,-,-,o,-,-,l,-,-,-,-,-,-,-,-
nort2699,d,a,n,d,i,m,a,-,-,d,-,-,-,-,-,a,-,-
bada1257,p,-,-,-,-,-,a,-,-,t,-,-,-,-,-,e,-,-
kota1263,k,-,-,-,-,-,o,l,u,t,S,-,-,-,-,o,-,-
koda1255,-,-,-,-,-,-,-,-,-,t,S,e,k,-,-,e,-,-
koda1255,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,e,-,-
ravu1237,-,-,-,-,-,-,-,-,-,t,-,o,l,-,-,u,-,-
nucl1305,-,-,-,-,-,-,-,-,-,t,-,o,g,a,t,i,-,-
nucl1305,-,-,-,-,-,-,-,-,-,n,-,-,-,a,r,u,-,-
mala1464,m,a,-,r,-,-,a,-,-,t,-,-,-,-,-,o,l,i
mala1464,p,-,-,-,-,-,a,-,-,t,-,-,-,-,-,a,-,-
tami1289,p,-,-,-,-,-,a,-,-,t,-,-,-,-,-,e,-,-
bett1235,m,-,-,-,-,-,e,r,-,t,-,o,l,-,-,3,-,-
tulu1258,k,-,-,-,-,-,e,-,-,t,-,-,-,-,-,a,-,-
toda1252,p,-,-,-,-,-,u,-,-,t,k,o,r,-,-,i,-,-
kuru1302,-,-,-,-,-,-,o,-,-,d,-,-,-,-,-,a,k,-
brah1256,b,-,-,-,-,-,u,n,-,d,-,-,-,-,-,-,-,-
