language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
pott1240,-,-,-,-,-,-,-,m,e,n
duru1236,k,-,o,r,u,-,-,k,u,d
koya1251,-,-,-,l,a,-,-,v,-,-
koya1251,k,-,o,d,o,-,-,v,o,s
telu1262,-,-,-,l,a,-,-,v,u,-
telu1262,-,-,-,k,o,-,-,v,u,-
nort2702,k,-,o,r,o,n,d,Z,-,-
bada1257,k,-,o,L,3,-,-,p,3,-
kota1263,k,-,o,L,u,-,-,p,u,-
koda1255,t,S,e,r,a,-,-,b,i,-
ravu1237,t,S,i,r,a,-,-,b,i,-
nucl1305,k,-,-,-,o,-,-,b,u,-
mala1464,k,-,o,r,u,-,-,p,3,-
tami1289,k,-,o,r,u,-,-,p,3,-
bett1235,t,-,e,r,i,-,-,y,a,-
bett1235,t,-,a,n,i,-,-,v,i,-
tulu1258,t,S,e,r,a,-,-,b,i,-
toda1252,k,-,o,r,3,-,-,p,3,-
kuru1302,n,-,e,t,-,-,-,-,a,-
saur1249,n,-,e,d,-,-,-,Z,a,-
brah1256,t,S,a,r,-,-,-,p,i,-
