language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
koya1251,m,-,-,-,o,-,-,t,-,-,a,m,-
koya1251,-,-,-,-,a,-,n,t,-,-,a,-,-
telu1262,-,-,-,-,a,-,-,n,-,-,i,-,-
telu1262,m,-,-,-,o,-,-,t,-,-,a,m,u
telu1262,-,-,-,-,a,-,n,t,-,-,a,-,-
nort2702,b,-,-,-,o,-,-,t,-,-,i,g,-
nort2699,m,-,-,-,a,-,-,k,-,-,-,-,-
bada1257,-,-,-,-,e,-,-,l,-,-,a,-,-
kota1263,-,-,-,-,e,-,-,l,-,-,a,m,-
koda1255,-,-,-,-,e,-,-,l,-,-,a,-,-
ravu1237,n,a,n,g,a,-,-,L,-,-,3,-,-
nucl1305,-,-,-,-,e,-,-,l,-,-,a,-,-
mala1464,-,-,-,-,e,-,-,l,-,-,a,-,-
tami1289,-,-,-,-,e,-,-,l,-,-,a,m,-
bett1235,-,o,t,-,3,-,-,y,-,-,a,-,-
tulu1258,m,-,-,-,a,-,-,t,-,-,a,-,-
toda1252,-,-,-,-,o,v,o,d,i,m,o,-,-
kuvi1243,h,-,-,-,a,-,-,r,-,-,a,-,-
kuru1302,m,-,-,-,a,-,-,y,-,-,i,n,-
saur1249,g,-,-,-,i,-,-,t,-,-,e,n,i
saur1249,g,-,-,-,o,-,-,t,-,-,a,h,i
brah1256,k,-,-,-,u,-,-,l,-,-,-,-,-
