language,x1,x2,x3,x4,x5,x6,x7,x8
pott1240,m,u,r,-,-,-,e,-
duru1236,b,e,r,-,-,t,o,-
koya1251,b,e,r,-,-,r,a,-
telu1262,p,e,d,-,-,d,a,-
nort2702,p,e,d,-,-,d,a,-
bada1257,d,o,d,-,a,d,3,-
kota1263,t,o,d,-,u,t,-,-
koda1255,b,a,l,y,a,d,3,-
ravu1237,b,a,l,-,e,y,i,-
nucl1305,d,o,d,-,a,d,u,-
mala1464,v,a,l,-,u,d,3,-
tami1289,p,e,r,-,3,s,3,-
tami1289,p,e,r,-,i,y,a,-
bett1235,-,-,d,-,a,p,u,-
tulu1258,m,a,l,-,a,-,-,-
toda1252,-,i,t,-,u,d,3,-
kuvi1243,b,e,r,-,-,-,-,-
kuru1302,k,o,h,-,-,-,a,-
saur1249,b,e,d,-,-,-,o,-
brah1256,b,a,l,-,-,-,u,n
