language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
duru1236,-,m,e,r,-,-,-,i,-,-,-,-
koya1251,-,m,a,r,-,-,-,a,-,-,-,-
telu1262,t,S,e,t,-,-,-,u,-,-,-,-
nort2702,-,m,a,r,-,-,-,a,-,-,-,-
nort2699,-,m,a,k,-,-,-,-,-,-,-,-
bada1257,-,m,o,r,-,-,-,a,-,-,-,-
kota1263,-,m,a,r,-,-,-,a,m,-,-,-
koda1255,-,m,a,r,-,-,-,a,-,-,-,-
ravu1237,-,m,a,r,-,-,-,a,-,-,-,-
nucl1305,-,m,a,r,-,-,-,a,-,-,-,-
mala1464,-,v,-,r,u,k,S,a,m,-,-,-
mala1464,-,m,a,r,-,-,-,a,m,-,-,-
tami1289,-,m,a,r,-,-,-,a,m,-,-,-
bett1235,-,m,e,r,-,-,-,i,-,-,-,-
tulu1258,-,m,a,r,-,-,-,a,-,-,-,-
toda1252,-,m,e,n,-,-,-,-,-,-,-,-
kuvi1243,-,p,a,t,-,-,-,a,-,-,-,-
kuru1302,-,m,a,n,-,-,-,-,-,-,-,-
brah1256,-,d,-,r,-,-,-,a,h,k,h,t
