language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
koya1251,-,-,-,-,-,-,-,g,-,-,-,u,n,d,-,-,-,r,a,n,-
telu1262,-,-,-,-,-,-,-,g,-,-,-,u,n,d,-,-,-,r,a,n,i
nort2702,-,-,-,-,-,-,-,g,-,-,-,u,n,d,-,-,-,r,a,l,-
nort2699,-,-,-,-,-,-,-,b,-,-,-,u,-,b,-,a,-,r,i,-,-
kota1263,-,v,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,a,m,-
koda1255,-,u,-,-,-,-,-,r,-,-,-,u,-,t,-,-,-,-,a,-,-
ravu1237,-,u,-,-,-,-,-,r,-,-,-,u,-,t,-,-,-,-,u,-,-
nucl1305,-,-,-,-,-,-,-,d,-,-,-,u,n,d,-,-,-,-,a,n,e
nucl1305,-,-,-,-,-,-,-,b,-,-,-,a,-,t,-,-,-,-,a,-,-
mala1464,-,u,-,-,-,-,-,r,-,-,-,u,n,d,-,-,-,-,a,-,-
mala1464,-,v,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,a,-,-
tami1289,-,u,-,-,-,-,-,r,-,-,-,u,n,d,-,-,-,-,a,i,-
tami1289,-,v,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,a,m,-
bett1235,b,3,y,n,s,a,k,r,a,n,g,u,-,d,-,-,-,-,3,-,-
tulu1258,-,u,-,-,-,-,-,r,-,-,-,u,-,t,-,-,-,-,3,-,-
toda1252,-,u,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,i,-,-
kuru1302,-,-,-,-,-,-,-,g,-,-,-,u,-,t,-,i,n,d,a,-,-
saur1249,-,-,-,-,-,-,-,g,-,-,-,u,-,d,-,i,-,y,o,-,-
saur1249,-,-,-,-,-,-,-,g,-,-,-,u,-,d,m,e,-,-,-,-,-
brah1256,-,-,-,-,-,-,-,g,-,-,-,o,-,l,p,e,-,r,i,-,-
