language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
pott1240,t,S,-,i,-,-,-,-,-,-,-,-,-,-
duru1236,-,T,-,i,-,-,-,-,-,-,-,-,-,-
koya1251,-,-,-,i,d,a,t,-,-,-,-,a,m,-
koya1251,-,-,-,i,-,-,-,-,-,-,-,-,m,-
telu1262,-,-,-,i,v,a,d,-,-,-,-,a,m,-
telu1262,-,-,-,i,-,-,t,-,S,-,-,u,-,-
nort2702,-,h,-,i,-,-,-,-,-,-,-,-,-,-
nort2699,-,s,-,i,-,-,t,-,-,-,-,a,n,-
bada1257,-,k,-,o,-,-,d,-,-,-,-,u,-,-
kota1263,-,t,-,e,-,-,y,-,-,-,-,-,-,-
koda1255,-,k,-,o,-,-,d,-,-,-,-,i,-,-
ravu1237,-,k,-,o,-,-,d,-,-,-,-,u,-,-
nucl1305,-,k,-,o,-,-,d,-,-,-,-,u,-,-
mala1464,-,k,-,o,-,-,d,u,k,u,g,a,-,-
tami1289,-,-,-,-,-,-,t,-,-,-,-,a,-,-
tami1289,-,k,-,u,-,-,d,-,-,-,-,3,-,-
bett1235,-,k,-,o,-,-,d,-,-,-,-,-,-,-
tulu1258,-,k,-,o,-,-,r,-,-,-,-,o,-,-
toda1252,i,t,S,a,-,-,d,-,t,-,-,a,-,-
kuvi1243,-,t,-,a,-,-,-,-,-,-,-,a,-,-
kuru1302,-,t,S,i,-,-,h,-,n,-,-,a,-,-
saur1249,-,t,S,i,-,-,b,-,-,-,-,a,h,-
brah1256,-,t,-,i,-,-,n,-,-,-,-,i,n,g
