language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
pott1240,-,v,-,e,-,-,-,-,-,-,-,t,-,-,-,a,-,l
koya1251,-,v,-,e,-,-,-,-,-,-,-,d,-,-,-,-,-,-
telu1262,-,v,-,e,-,-,-,-,-,-,-,t,-,S,-,a,-,-
nort2702,-,k,-,a,-,-,-,s,-,-,-,t,-,-,-,a,-,-
nort2699,-,v,-,e,-,-,-,-,-,-,-,k,-,-,-,a,-,-
bada1257,u,p,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
bada1257,u,p,-,e,-,-,-,-,-,-,-,k,-,-,-,e,-,-
koda1255,-,b,-,e,-,-,-,-,-,-,-,k,-,-,-,e,-,-
ravu1237,-,b,-,e,-,-,-,-,-,-,-,k,-,-,-,i,-,-
nucl1305,-,b,-,e,-,-,t,S,a,-,-,g,-,-,-,e,-,-
mala1464,-,t,S,e,r,3,t,S,u,-,-,d,-,-,-,3,-,-
mala1464,-,-,-,u,-,-,-,S,-,-,-,n,-,-,-,a,-,-
tami1289,-,-,-,-,-,-,-,s,u,-,-,d,-,-,-,3,-,-
tami1289,-,v,-,e,-,-,-,d,3,v,e,d,-,-,-,3,p,3
bett1235,-,-,-,-,-,-,-,s,u,-,-,d,-,-,-,3,-,-
tulu1258,-,b,-,e,-,-,t,S,-,-,-,-,-,-,-,a,-,-
toda1252,-,k,-,o,r,-,t,-,i,-,-,l,i,y,-,e,-,-
kuru1302,-,-,-,o,-,-,-,-,-,-,-,r,t,S,k,a,-,-
kuru1302,-,-,-,u,-,-,-,-,-,-,-,d,-,-,-,u,m,-
saur1249,-,k,-,u,-,-,-,-,-,-,-,d,n,-,-,i,-,-
brah1256,-,b,-,a,-,-,-,s,u,-,-,n,-,-,-,-,-,-
