language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
duru1236,-,v,i,-,-,-,-,l,-,-,-,-,-
koya1251,-,t,e,-,-,-,-,l,-,u,p,-,-
telu1262,-,t,e,-,-,-,-,l,-,u,p,u,-
telu1262,-,v,e,-,-,-,-,l,-,-,-,a,-
nort2702,-,t,e,-,-,-,-,l,-,a,g,-,-
nort2699,-,t,e,-,-,-,-,l,-,u,d,i,-
bada1257,-,v,e,-,-,-,-,L,-,-,-,e,-
kota1263,-,v,e,-,-,-,-,l,-,-,-,3,-
koda1255,-,b,o,-,-,-,-,l,t,a,d,3,-
ravu1237,-,b,o,-,-,-,-,l,t,a,y,i,-
nucl1305,-,b,i,-,-,-,-,L,-,-,-,i,-
mala1464,-,v,e,-,-,-,-,L,-,u,p,3,-
tami1289,-,v,e,-,-,-,-,L,-,-,-,3,-
bett1235,-,b,3,-,-,-,-,L,-,-,-,u,-
tulu1258,-,b,o,-,-,-,-,l,-,-,d,u,-
toda1252,-,p,e,-,-,-,-,l,-,-,t,i,-
kuvi1243,-,k,u,m,-,n,-,d,-,-,-,i,-
kuvi1243,-,d,u,m,-,-,-,d,-,-,-,a,-
kuvi1243,-,-,-,p,a,n,-,d,-,-,-,i,-
kuru1302,-,p,a,-,-,n,d,r,-,-,-,u,-
saur1249,d,Z,i,-,-,n,p,r,-,-,-,o,-
saur1249,-,s,a,-,-,-,-,d,-,-,-,a,-
brah1256,-,p,i,-,-,-,-,-,-,-,-,u,n
