language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
pott1240,-,-,n,-,-,a,n,-,-,g,-,-,-
duru1236,-,-,n,e,v,a,d,-,-,-,-,-,-
koya1251,-,-,n,-,-,a,l,i,-,k,-,e,-
telu1262,-,-,n,-,-,a,l,u,-,k,-,a,-
nort2702,v,e,n,-,-,-,d,-,-,Z,-,e,r
nort2699,-,-,n,-,-,a,l,-,-,k,-,a,-
bada1257,-,-,n,-,-,a,l,a,n,g,-,e,-
kota1263,-,-,n,-,-,a,l,-,-,g,-,3,-
koda1255,-,-,n,-,-,a,-,-,-,v,-,u,-
ravu1237,-,-,n,-,-,a,-,-,-,v,-,u,-
nucl1305,-,-,n,-,-,a,l,i,-,g,-,e,-
mala1464,-,-,n,-,-,a,-,-,-,k,-,3,-
tami1289,-,-,n,-,-,a,-,-,-,k,-,3,-
bett1235,-,-,n,-,-,e,l,-,-,g,-,i,-
tulu1258,-,-,n,-,-,a,l,a,-,y,-,i,-
toda1252,-,-,n,-,-,o,-,-,-,f,-,-,-
kuvi1243,v,e,n,-,d,a,-,-,-,r,-,u,-
kuru1302,-,-,t,-,-,a,-,-,-,k,h,a,-
saur1249,-,-,t,-,-,a,d,-,-,t,-,a,-
brah1256,-,-,d,-,-,u,-,-,-,v,-,i,-
