language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
pott1240,-,-,-,-,p,u,-,-,d,-,u,-,-,g
duru1236,-,-,-,-,p,o,-,-,t,-,a,-,-,-
koya1251,-,-,-,-,d,o,-,-,k,-,a,-,-,-
telu1262,k,a,d,u,p,u,-,-,-,-,-,-,-,-
telu1262,-,-,-,-,p,o,-,-,t,-,a,-,-,-
nort2702,-,-,-,-,p,i,-,-,r,-,-,-,-,-
nort2699,-,-,-,-,t,e,-,-,t,-,e,-,-,-
bada1257,-,-,-,-,-,o,-,-,t,-,e,-,-,-
kota1263,n,a,d,-,p,e,-,-,t,g,u,-,-,-
koda1255,-,-,-,-,p,o,-,-,t,-,e,-,-,-
ravu1237,-,-,-,-,b,a,-,-,r,-,3,-,-,-
ravu1237,-,-,-,-,b,a,i,-,r,-,u,-,-,-
nucl1305,-,-,-,-,h,o,-,-,t,-,a,-,-,-
nucl1305,-,-,-,-,h,o,-,-,t,-,e,-,-,-
mala1464,-,-,-,-,v,a,y,a,r,-,3,-,-,-
tami1289,-,-,t,o,p,a,-,-,-,-,i,-,-,-
tami1289,-,-,-,-,t,o,-,n,t,-,i,-,-,-
tami1289,-,-,-,-,v,a,-,-,-,-,i,i,r,u
bett1235,-,-,-,-,p,o,-,-,t,-,i,-,-,-
tulu1258,-,-,-,-,b,a,-,n,d,Z,i,-,-,-
toda1252,-,-,-,-,p,i,-,-,r,-,-,-,-,-
kuvi1243,-,-,-,-,b,a,-,n,d,-,i,-,-,-
kuru1302,-,-,-,-,k,u,-,-,l,-,-,-,-,-
saur1249,-,-,-,-,p,u,-,-,d,-,a,-,-,-
brah1256,-,-,-,-,p,e,-,-,d,-,h,-,-,-
