language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
pott1240,-,-,-,-,-,p,-,-,a,-,l,g,-,-,-,-,-,-,-,i,l,-
duru1236,-,-,-,-,-,-,-,-,e,-,d,r,-,-,-,-,-,-,-,a,m,-
koya1251,-,-,-,-,-,-,-,-,e,-,d,d,-,-,-,-,-,-,-,a,m,-
telu1262,s,t,-,-,-,h,-,-,a,-,n,-,-,-,-,-,-,-,-,a,m,u
telu1262,-,-,-,-,-,g,-,-,u,-,n,d,-,-,-,-,-,-,-,e,-,-
nort2702,-,-,-,-,-,d,-,-,u,-,-,d,-,-,-,-,-,-,-,o,-,-
nort2699,-,-,-,-,-,s,-,-,a,-,-,t,-,-,-,-,-,-,-,i,-,-
bada1257,-,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,-,-,-,3,-,-
kota1263,-,-,-,-,-,m,-,-,e,-,-,l,-,-,-,-,-,-,-,-,-,-
koda1255,-,-,-,-,-,m,-,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
ravu1237,-,-,-,-,-,m,-,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
nucl1305,s,t,-,-,-,h,-,-,a,-,-,n,-,-,-,-,-,-,-,a,-,-
nucl1305,-,-,-,-,-,-,-,-,e,-,-,d,-,-,-,-,-,-,-,e,-,-
mala1464,s,t,a,n,a,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mala1464,-,-,-,-,-,m,-,-,u,-,-,l,-,-,-,-,-,-,-,a,-,-
mala1464,-,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,-,-,-,u,-,-
tami1289,-,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,-,-,-,3,-,-
tami1289,-,-,-,-,-,m,-,-,a,-,-,r,-,-,-,-,b,-,-,3,-,-
bett1235,-,-,-,-,-,k,-,-,u,y,n,d,-,i,-,-,g,-,-,i,-,-
tulu1258,-,-,-,-,-,t,i,g,a,-,-,l,-,-,-,-,-,-,-,a,-,-
toda1252,-,-,-,-,-,n,-,-,i,-,-,d,Z,i,-,-,k,u,d,i,-,-
kuvi1243,s,i,-,-,-,p,-,-,a,-,-,d,-,a,-,-,k,-,-,i,-,-
kuru1302,-,-,-,-,-,-,-,-,-,-,-,y,-,e,v,a,k,-,-,h,-,-
saur1249,-,-,-,-,-,-,-,-,-,-,-,d,a,i,b,u,k,-,-,u,-,-
brah1256,-,-,-,-,-,x,-,-,a,-,-,d,-,-,-,-,-,-,-,-,-,-
