language,x1,x2,x3,x4,x5,x6,x7
pott1240,p,a,-,l,k,i,l
duru1236,p,e,-,l,-,-,-
koya1251,p,a,-,l,-,k,-
telu1262,p,a,-,n,-,u,-
nort2702,p,a,-,l,-,-,-
nort2699,p,a,-,l,k,u,-
bada1257,h,a,-,l,-,3,-
kota1263,p,a,-,l,-,-,-
koda1255,p,a,-,l,-,3,-
ravu1237,p,a,-,l,-,u,-
nucl1305,h,a,-,l,-,u,-
mala1464,p,a,-,l,-,3,-
tami1289,p,a,-,l,-,3,-
bett1235,p,a,-,l,-,3,-
tulu1258,k,u,-,l,-,i,-
toda1252,p,a,-,r,s,e,-
kuvi1243,p,a,-,l,-,u,-
kuru1302,p,a,-,l,-,-,-
saur1249,p,a,-,l,d,u,-
brah1256,d,a,n,t,-,a,n
brah1256,d,a,n,d,-,a,n
