language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
pott1240,-,-,r,-,a,s,t,-,-,-,a,-
duru1236,-,-,p,-,a,-,v,-,-,-,-,-
koya1251,-,-,-,-,a,r,r,-,-,-,i,-
telu1262,-,-,b,-,a,-,t,-,-,-,a,-
telu1262,-,-,d,-,a,-,r,-,-,-,i,-
telu1262,-,-,m,-,a,-,r,g,a,m,u,-
nort2702,-,-,h,-,a,r,r,-,-,-,i,-
nort2699,-,-,t,-,a,-,v,-,-,-,u,-
nort2699,-,-,d,a,a,-,r,-,-,-,-,-
bada1257,-,-,t,-,a,-,r,-,-,-,i,-
kota1263,-,-,t,-,a,-,r,-,-,-,i,-
koda1255,-,-,r,-,a,s,t,-,-,-,e,-
koda1255,-,-,b,-,a,-,t,-,-,-,e,-
ravu1237,-,-,r,-,a,s,t,-,-,-,e,-
nucl1305,-,-,r,-,a,s,t,-,-,-,e,-
nucl1305,-,-,m,-,a,-,r,g,-,-,a,-
mala1464,-,-,v,-,a,-,r,-,-,-,i,-
tami1289,-,-,v,-,a,-,l,-,-,-,i,-
bett1235,-,-,b,-,a,-,t,-,-,-,i,-
tulu1258,p,a,r,v,a,-,t,-,-,-,a,-
toda1252,-,a,l,-,a,-,r,-,-,-,-,-
kuru1302,d,a,h,-,a,-,r,-,-,-,e,-
saur1249,-,-,p,-,a,o,d,-,-,-,u,-
brah1256,-,-,s,-,a,-,d,-,-,-,a,k
