language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
pott1240,-,-,k,-,-,a,n,-,d,e,k,-,-,-
duru1236,-,-,T,-,-,i,n,-,-,-,-,-,-,-
koya1251,t,-,S,-,-,i,n,-,-,a,d,-,-,-
telu1262,t,-,S,-,-,i,n,-,-,a,-,-,-,-
nort2702,t,-,S,-,-,i,n,-,-,a,-,-,-,-
nort2699,-,-,s,-,-,i,n,-,-,a,-,-,-,-
bada1257,k,-,-,-,-,i,-,-,-,-,t,-,i,t
bada1257,k,-,-,-,-,u,n,-,-,a,d,-,3,-
kota1263,g,-,-,-,-,u,n,-,-,-,t,-,3,-
koda1255,t,-,S,e,r,i,y,-,-,a,d,-,3,-
ravu1237,t,-,S,e,r,i,y,-,-,a,-,-,-,-
nucl1305,t,-,S,-,-,i,k,-,-,a,d,-,u,-
mala1464,t,-,S,e,r,i,y,-,-,a,-,-,-,-
tami1289,t,-,S,-,-,i,n,-,-,a,-,-,-,-
tami1289,-,-,T,-,-,i,r,i,i,a,-,-,-,-
bett1235,k,-,-,-,-,i,r,-,-,-,-,-,i,-
tulu1258,k,-,-,-,-,i,5,-,-,a,-,-,-,-
toda1252,k,-,-,e,r,u,d,-,-,3,-,-,-,-
kuru1302,-,-,s,-,-,-,-,-,-,a,n,-,i,-
saur1249,-,-,s,-,-,-,-,-,-,a,r,v,e,-
saur1249,r,i,k,-,-,-,v,-,-,a,d,-,i,-
brah1256,t,-,S,-,-,u,n,-,-,a,k,-,-,-
