language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,a,x,-,a,C,-,-,-,-,-
noga1249,-,-,-,a,x,-,a,S,-,-
noga1249,-,-,-,o,t,-,u,n,-,-
kara1464,-,-,-,o,t,-,u,n,-,-
kara1465,-,-,-,o,t,-,u,n,-,-
kara1467,-,-,-,o,t,-,u,n,-,-
kaza1248,-,-,-,o,t,-,u,n,-,-
kirg1245,-,-,-,o,t,-,u,n,-,-
uigh1240,-,-,-,o,t,-,u,n,-,-
bash1264,-,-,-,u,t,-,u,n,-,-
sout2694,-,-,-,o,d,-,u,n,-,-
crim1257,-,-,-,o,d,-,u,n,-,-
gaga1249,-,-,-,o,d,-,u,n,-,-
nort2697,-,-,-,o,d,-,u,n,-,-
turk1304,-,-,-,o,d,-,u,n,-,-
khak1248,-,-,-,o,d,-,u,N,-,-
shor1247,-,-,-,o,d,-,u,N,-,-
sala1264,-,-,-,o,t,-,u,n,-,-
west2402,-,-,-,o,t,-,u,n,-,-
turk1303,-,h,u,o,t,-,u,n,-,-
tuvi1240,-,-,-,-,-,-,u,y,a,S
dolg1241,-,m,-,a,s,t,a,r,-,-
yaku1245,-,m,-,a,s,-,-,-,-,-
chuv1255,-,v,-,u,d,-,3,-,-,-
