language,x1,x2,x3,x4,x5,x6,x7,x8
kumy1244,-,y,a,S,-,-,u,l
noga1249,-,y,a,s,-,-,u,l
kara1464,-,y,e,s,-,-,i,l
kara1465,-,j,a,S,-,-,u,l
kara1467,-,k,e,-,-,-,-,k
kaza1248,-,Z,a,s,-,-,u,l
kirg1245,-,j,a,S,-,-,u,l
uzbe1247,-,y,a,S,-,-,i,l
uigh1240,-,k,e,k,-,-,-,-
uigh1240,-,y,e,S,-,-,i,l
bash1264,-,y,E,S,-,-,e,l
midd1325,-,y,E,S,-,-,e,l
bara1273,-,y,i,S,-,-,i,l
nort2686,t,S,a,Z,-,-,u,l
sout2694,-,j,a,Z,-,-,u,l
oldu1238,-,y,a,S,-,-,u,l
gaga1249,-,y,e,S,-,-,i,l
anat1259,-,y,e,S,-,-,i,l
crim1257,-,y,e,S,-,-,i,l
nort2697,-,y,a,S,-,-,u,l
turk1304,-,y,a,S,-,-,u,l
sala1264,-,y,a,S,-,-,u,l
west2402,-,y,a,s,-,-,u,l
khak1248,-,k,e,k,-,-,-,-
shor1247,t,S,a,Z,-,-,u,l
midd1324,-,k,o,k,-,-,-,-
tofa1248,-,k,e,k,-,-,-,-
turk1303,k,i,e,k,-,-,-,-
dolg1241,k,i,e,k,-,-,-,-
yaku1245,k,i,e,X,-,-,-,-
chuv1255,-,-,-,s,i,m,i,s
