language,x1,x2,x3,x4,x5,x6,x7
kumy1244,d,-,-,e,r,t,-
noga1249,d,-,-,e,r,t,-
kara1464,d,-,-,e,r,t,-
kara1465,t,-,-,e,r,t,-
kara1467,t,-,-,e,r,t,-
kaza1248,t,-,-,e,r,t,-
kirg1245,t,-,-,e,r,t,-
uigh1240,t,-,-,e,r,t,-
bash1264,d,-,-,i,r,t,-
nort2686,t,-,-,e,r,t,-
sout2694,t,-,-,e,r,t,-
crim1257,d,-,-,e,r,t,-
gaga1249,d,-,-,e,r,t,-
nort2697,d,-,-,e,r,d,-
turk1304,d,-,-,e,r,t,-
khak1248,t,-,-,e,r,t,-
shor1247,t,-,-,e,r,t,-
west2402,d,-,-,i,r,t,-
turk1303,t,-,-,e,r,t,-
tuvi1240,d,-,-,e,r,t,-
dolg1241,t,i,-,e,r,t,-
yaku1245,t,i,-,e,r,t,-
chuv1255,t,o,v,a,-,d,3
