language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
kumy1244,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
noga1249,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
noga1249,-,-,-,b,-,a,-,-,w,-,-,-,-,-,-
kara1464,-,-,-,-,-,e,r,-,k,e,n,-,-,-,-
kara1464,-,-,-,y,-,i,p,-,-,-,-,-,-,-,-
kara1467,-,-,-,Z,-,i,-,-,p,-,-,-,-,-,-
kara1467,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
kara1467,-,-,-,b,-,a,-,-,w,-,-,-,-,-,-
kaza1248,-,-,-,Z,-,i,-,-,p,-,-,-,-,-,-
kaza1248,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
kaza1248,-,-,-,b,-,a,-,-,w,-,-,-,-,-,-
kirg1245,k,e,-,t,-,e,r,-,m,e,-,-,-,-,-
kirg1245,-,-,-,j,-,i,-,-,p,-,-,-,-,-,-
bash1264,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
bash1264,-,-,-,b,-,a,-,-,w,-,-,-,-,-,-
nort2686,-,-,-,p,-,a,-,-,x,-,-,-,-,-,-
sout2694,-,-,-,b,-,u,-,-,-,-,-,-,-,-,-
crim1257,-,-,-,y,-,i,-,-,p,-,-,-,-,-,-
crim1257,-,-,-,-,-,a,r,-,q,a,n,-,-,-,-
gaga1249,-,-,-,-,-,-,t,-,S,a,t,-,-,u,-
nort2697,k,E,n,d,-,i,-,-,r,-,-,-,-,-,-
nort2697,-,-,-,-,-,i,-,-,p,-,-,-,-,-,-
turk1304,-,-,-,y,-,i,-,-,p,-,-,-,-,-,-
khak1248,-,-,-,p,-,a,-,-,x,-,-,-,-,-,-
shor1247,-,-,-,p,-,a,-,-,x,-,-,-,-,-,-
sala1264,-,-,-,-,-,u,r,u,X,a,n,-,-,-,-
west2402,-,u,-,r,-,u,-,-,q,-,-,-,-,-,-
west2402,-,-,-,y,-,e,-,-,p,-,-,-,-,-,-
west2402,-,-,-,-,-,-,-,-,p,a,x,-,-,-,-
tuvi1240,-,-,-,-,-,-,-,-,X,e,n,d,-,i,r
dolg1241,-,-,-,b,u,a,-,-,-,-,-,-,-,-,-
yaku1245,-,-,-,b,u,a,-,-,-,-,-,-,-,-,-
chuv1255,-,-,-,v,-,e,r,-,-,e,n,-,-,-,-
chuv1255,-,-,-,k,-,-,-,-,-,a,n,d,r,a,-
chuv1255,-,-,-,p,-,o,y,-,-,a,v,-,-,-,-
