language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kumy1244,y,u,-,-,-,X,-,l,a,-
noga1249,-,u,-,y,-,q,-,l,a,-
kara1464,y,u,-,-,-,k,-,l,a,-
kara1465,j,u,-,-,-,q,-,l,a,-
kara1467,-,u,-,y,-,q,u,l,a,-
kaza1248,-,u,-,y,u,q,-,t,a,-
kirg1245,-,u,-,-,-,q,-,t,a,-
uigh1240,-,u,-,-,-,X,-,l,a,-
bash1264,y,o,-,-,-,q,-,l,a,-
nort2686,-,u,-,y,-,q,-,t,a,-
sout2694,-,u,-,y,u,X,-,t,a,-
crim1257,-,-,-,y,u,q,-,l,a,-
gaga1249,-,u,-,y,u,-,-,-,-,-
nort2697,-,-,-,y,a,-,-,t,-,-
turk1304,-,-,-,y,a,-,-,t,-,-
turk1304,-,u,q,l,a,-,-,-,-,-
khak1248,-,u,-,z,-,-,-,-,u,-
shor1247,-,u,-,z,-,-,-,-,u,-
sala1264,-,u,-,-,-,X,-,l,a,-
west2402,-,u,-,z,-,-,-,-,u,-
turk1303,-,-,-,y,-,-,-,-,a,t
tuvi1240,-,u,-,-,-,-,-,d,u,-
dolg1241,-,u,-,-,-,-,-,t,u,y
yaku1245,-,u,-,-,-,-,-,t,u,y
chuv1255,S,u,-,v,3,-,-,r,-,-
